station,date,time,kingdom,phylum,class,common_name,phyto_form,genus,taxon,organisms_per_ml,biovolume_per_ml
EZ2,2020-08-12,12:00:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,i,Chroococcus,Chroococcus sp.,5289.646412884334,7657528.446375917
EZ2,2020-08-12,12:00:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,85784.26573938505,11519111.203484625
EZ2,2020-08-12,12:00:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,i,Microcystis,Microcystis sp.,229.98462664714492,528690.067855664
D7,2020-08-17,14:00:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella meneghiniana,67.64253724916027,164461.9082579928
D7,2020-08-17,14:00:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Gyrosigma,Gyrosigma fasciola,135.28507449832054,1065244.4171251396
D7,2020-08-17,14:00:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Rhizosolenia,cf. Rhizosolenia sp.,608.7828352424425,32553219.019710917
D7,2020-08-17,14:00:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,26245.304452674187,3665944.12594953
NZ068,2020-08-12,13:25:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella sp.,229.98462664714495,4668419.760414768
NZ068,2020-08-12,13:25:00.000000,Chromista,Ochrophyta,Fragilariophyceae,Araphid Pennate Diatom,i,Diatoma,Diatoma vulgaris,76.66154221571499,626956.6493795794
NZ068,2020-08-12,13:25:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Nitzschia,Nitzschia sp.,76.66154221571499,10704.86443191801
NZ068,2020-08-12,13:25:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,i,Chroococcus,Chroococcus sp.,229.98462664714495,44608.22447532167
NZ068,2020-08-12,13:25:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,30511.29380185456,4371658.175929721
D19,NA,11:20:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Aulacoseira,Aulacoseira granulata,836.3077332623453,25309127.801088057
D19,NA,11:20:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Monoraphid Pennate Diatom,i,Cocconeis,Cocconeis placentula,313.61539997337945,1168320.493530373
D19,NA,11:20:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella sp.,313.61539997337945,210414.1455041876
D19,NA,11:20:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Nitzschia,Nitzschia liebetruthii,104.53846665779317,5327.280260881139
D19,NA,11:20:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Filamentous Cyanobacterium,i,Aphanizomenon,cf. Aphanizomenon sp.,104.53846665779317,144188.20032427204
D19,NA,11:20:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,i,Chroococcus,Chroococcus sp.,10035.692799148143,51475607.889527
D19,NA,11:20:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,30420.69379741781,3186871.8822174896
D19,NA,11:20:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Filamentous Cyanobacterium,i,Pseudanabaena,Pseudanabaena sp.,209.07693331558633,24473.63494935485
EZ6,2020-08-12,10:55:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Gyrosigma,Gyrosigma fasciola,328.5494666387785,2580688.707806944
EZ6,2020-08-12,10:55:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Filamentous Cyanobacterium,f,Aphanizomenon,Aphanizomenon sp.,328.5494666387785,1348744.3960446992
EZ6,2020-08-12,10:55:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Chroococcus,Chroococcus sp.,5092.516732901067,12733381.447393633
EZ6,2020-08-12,10:55:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,59796.002928257694,7835668.223718888
EZ6,2020-08-12,10:55:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Filamentous Cyanobacterium,f,Pseudanabaena,Pseudanabaena sp.,164.27473331938924,3511.434579690043
D22,2020-08-12,12:35:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Nitzschia,Nitzschia sp.,459.96925329428984,204966.4389912152
D22,2020-08-12,12:35:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,i,Chroococcus,Chroococcus sp.,6209.584919472913,7074890.412412531
D22,2020-08-12,12:35:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,85784.26573938505,11519111.203484625
D22,2020-08-12,12:35:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Filamentous Cyanobacterium,i,Pseudanabaena,Pseudanabaena sp.,229.98462664714492,8778.58644922511
NZS42,2020-08-17,14:55:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,79994.65274683302,11519229.995543953
NZS42,2020-08-17,14:55:00.000000,Protozoa,Dinozoa,Dinophyceae,Dinoflagellate,i,Peridinium,cf. Peridinium sp.,199.98663186708256,167721.42032942487
D26,2020-08-11,08:35:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Aulacoseira,Aulacoseira granulata,2299.8462664714493,184663887.9867284
D26,2020-08-11,08:35:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Monoraphid Pennate Diatom,i,Cocconeis,Cocconeis placentula,143.74039165446558,119757.25958510794
D26,2020-08-11,08:35:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella sp.,431.2211749633968,430662.82022156834
D26,2020-08-11,08:35:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Navicula,Navicula antonii,143.74039165446558,51777.403408855505
D26,2020-08-11,08:35:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Nitzschia,Nitzschia sp.,287.48078330893117,200141.82149341138
D26,2020-08-11,08:35:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Chroococcus,Chroococcus sp.,5893.35605783309,10973623.220929133
D26,2020-08-11,08:35:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,48153.03120424598,5807255.563232065
D26,2020-08-11,08:35:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Filamentous Cyanobacterium,f,Pseudanabaena,Pseudanabaena sp.,143.74039165446558,4060.0962327666125
EZ2-SJR,2020-08-10,09:15:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella sp.,219.03297775918568,28676.71573413536
EZ2-SJR,2020-08-10,09:15:00.000000,Chromista,Ochrophyta,Fragilariophyceae,Araphid Pennate Diatom,i,Fragilaria,cf. Fragilaria sp.,219.03297775918568,60996.123376213924
EZ2-SJR,2020-08-10,09:15:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Chroococcus,Chroococcus sp.,10951.648887959283,32372724.839024723
EZ2-SJR,2020-08-10,09:15:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,81042.2017708987,10794821.275883706
EZ2-SJR,2020-08-10,09:15:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Filamentous Cyanobacterium,f,Pseudanabaena,Pseudanabaena sp.,219.03297775918568,10311.355511788224
P8,2020-08-11,11:50:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella sp.,490.6338701805759,1090476.4422331846
P8,2020-08-11,11:50:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Navicula,Navicula erifuga,122.65846754514398,103396.67184205775
P8,2020-08-11,11:50:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Nitzschia,Nitzschia sp.,122.65846754514398,12426.038713128357
P8,2020-08-11,11:50:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Tryblionella,Tryblionella victoriae,122.65846754514398,507920.1009041917
P8,2020-08-11,11:50:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Chlorella,Chlorella sp.,122.65846754514398,11278.7214475875
P8,2020-08-11,11:50:00.000000,NA,NA,NA,NA,i,Dictyochloris,cf. Dictyochloris sp.,245.31693509028796,735564.5903840179
P8,2020-08-11,11:50:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Selenastrum,Selenastrum cf. bibraianum,122.65846754514398,25895.023731706
P8,2020-08-11,11:50:00.000000,Chromista,Cryptophyta,Cryptophyceae,Cryptomonad Flagellate,i,Plagioselmis,Plagioselmis nannoplanctica,122.65846754514398,20925.516920416452
P8,2020-08-11,11:50:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,i,Chroococcus,Chroococcus sp.,13860.40683260127,102427301.39067423
P8,2020-08-11,11:50:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,36552.22332845291,3921322.5186764277
D6,2020-08-13,11:20:00.000000,Chromista,Cryptophyta,Cryptophyceae,Cryptomonad Flagellate,i,Cryptomonas,Cryptomonas marssonii,62.15800720193107,26376.70200052494
D6,2020-08-13,11:20:00.000000,Chromista,Cryptophyta,Cryptophyceae,Cryptomonad Flagellate,i,Plagioselmis,Plagioselmis nannoplanctica,62.15800720193107,14349.325811432005
D6,2020-08-13,11:20:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,24987.518895176287,3616193.734509912
C3A,2020-08-06,06:30:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Aulacoseira,Aulacoseira cf. herzogii,383.30771107857487,3162699.5130651332
C3A,2020-08-06,06:30:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Monoraphid Pennate Diatom,i,Cocconeis,Cocconeis placentula,76.66154221571497,101148.82386496042
C3A,2020-08-06,06:30:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella sp.,153.32308443142995,233297.97943283874
C3A,2020-08-06,06:30:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Encyonema,Encyonema sp.,38.33077110785749,30722.676193566
C3A,2020-08-06,06:30:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Melosira,Melosira varians,38.33077110785749,618698.5162998129
C3A,2020-08-06,06:30:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Navicula,Navicula cf. antonii,114.99231332357245,58224.78745656416
C3A,2020-08-06,06:30:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Nitzschia,Nitzschia liebetruthii,38.33077110785749,4853.921372315764
C3A,2020-08-06,06:30:00.000000,Chromista,Ochrophyta,Fragilariophyceae,Araphid Pennate Diatom,i,Ulnaria,Ulnaria sp.,229.9846266471449,10923509.413841205
C3A,2020-08-06,06:30:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,14374.039165446557,1940495.2873352852
D28A,2020-08-10,12:00:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Aulacoseira,Aulacoseira granulata,726.2672420436155,33584482.884036794
D28A,2020-08-10,12:00:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Aulacoseira,Aulacoseira sp.,968.3563227248208,34857890.145986095
D28A,2020-08-10,12:00:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Monoraphid Pennate Diatom,i,Cocconeis,Cocconeis placentula,484.1781613624104,1752979.3291591036
D28A,2020-08-10,12:00:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Gomphonema,Gomphonema olivaceoides var. densestriatum,121.0445403406026,32447.837116079314
D28A,2020-08-10,12:00:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Rhoicosphenia,Rhoicosphenia sp.,121.0445403406026,133913.67939473077
D28A,2020-08-10,12:00:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Aphanocapsa,Aphanocapsa sp.,121.0445403406026,4491.966750334485
D28A,2020-08-10,12:00:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Chroococcus,Chroococcus sp.,5689.093396008322,19483879.825990163
D28A,2020-08-10,12:00:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,41760.366417507896,5186637.509054481
D10,2020-08-13,13:50:00.000000,Chromista,Cryptophyta,Cryptophyceae,Cryptomonad Flagellate,i,Plagioselmis,Plagioselmis nannoplanctica,135.28507449832054,45642.593140090554
D10,2020-08-13,13:50:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Chroococcus,Chroococcus sp.,1488.135819481526,929260.4455342467
D10,2020-08-13,13:50:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,53978.7447248299,7753506.892274566
C10A,2020-08-06,09:30:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella meneghiniana,2943.8032210834554,122499646.6408017
C10A,2020-08-06,09:30:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella sp.,5028.997169350903,186749477.82219145
C10A,2020-08-06,09:30:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Melosira,Melosira varians,245.31693509028796,2289072.700741159
C10A,2020-08-06,09:30:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Navicula,Navicula caroliniae,245.31693509028796,681103.8617031971
C10A,2020-08-06,09:30:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Navicula,Navicula erifuga,122.65846754514398,125752.70899709726
C10A,2020-08-06,09:30:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Nitzschia,Nitzschia acicularis,122.65846754514398,54405.89923045388
C10A,2020-08-06,09:30:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Nitzschia,Nitzschia columbiana,122.65846754514398,26447.312125915087
C10A,2020-08-06,09:30:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Nitzschia,Nitzschia reversa,245.31693509028796,467066.7628603221
C10A,2020-08-06,09:30:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Monoraphid Pennate Diatom,i,Planothidium,Planothidium sheathii,122.65846754514398,135385.88903086097
C10A,2020-08-06,09:30:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Chlorella,Chlorella sp.,613.2923377257199,313270.7012860008
C10A,2020-08-06,09:30:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Chlorococcum,Chlorococcum minutum,367.9754026354319,295943.1283623543
C10A,2020-08-06,09:30:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Coelastrum,Coelastrum microporum,245.31693509028796,23409.56386460029
C10A,2020-08-06,09:30:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Desmodesmus,Desmodesmus armatus,245.31693509028796,61227.345001189286
C10A,2020-08-06,09:30:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Desmodesmus,Desmodesmus subspicatus,122.65846754514398,28486.838160566935
C10A,2020-08-06,09:30:00.000000,NA,NA,NA,NA,i,Dictyochloris,cf. Dictyochloris sp.,122.65846754514398,299119.82865709974
C10A,2020-08-06,09:30:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Dictyosphaerium,Dictyosphaerium sp.,245.31693509028796,443914.6925435314
C10A,2020-08-06,09:30:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Monoraphidium,Monoraphidium arcuatum,122.65846754514398,7706.8523011029765
C10A,2020-08-06,09:30:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Monoraphidium,Monoraphidium contortum,122.65846754514398,2288.9351334275843
C10A,2020-08-06,09:30:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Monoraphidium,Monoraphidium griffithii,122.65846754514398,25175.717516936387
C10A,2020-08-06,09:30:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Monoraphidium,Monoraphidium minutum,490.6338701805759,26634.88155261189
C10A,2020-08-06,09:30:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Monoraphidium,Monoraphidium tortile,245.31693509028796,32644.171186858577
C10A,2020-08-06,09:30:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,i,Aphanocapsa,Aphanocapsa sp.,122.65846754514398,22109.032538789164
C10A,2020-08-06,09:30:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,i,Chroococcus,Chroococcus sp.,1839.8770131771598,1781616.1670028782
C10A,2020-08-06,09:30:00.000000,NA,NA,NA,NA,f.,Cuspidothrix,Cuspidothrix sp.,122.65846754514398,148632.71577295804
C10A,2020-08-06,09:30:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,38024.12493899463,4243492.343191801
C10A,2020-08-06,09:30:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Filamentous Cyanobacterium,i,Phormidium,Phormidium sp.,122.65846754514398,2017515.2090873402
NZ004,2020-08-18,15:10:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Monoraphid Pennate Diatom,i,Cocconeis,Cocconeis placentula,39.313611392674346,53009.31101976597
NZ004,2020-08-18,15:10:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella meneghiniana,78.62722278534869,48802.16010975361
NZ004,2020-08-18,15:10:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella sp.,39.313611392674346,28152.05694286796
NZ004,2020-08-18,15:10:00.000000,Chromista,Cryptophyta,Cryptophyceae,Cryptomonad Flagellate,i,Plagioselmis,Plagioselmis nannoplanctica,78.62722278534869,40489.298909760495
NZ004,2020-08-18,15:10:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,15922.01261403311,2321429.4391260277
NZ004,2020-08-18,15:10:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Filamentous Cyanobacterium,i,Pseudanabaena,Pseudanabaena sp.,39.313611392674346,2284.884095679568
NZ002,2020-08-18,14:50:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella sp.,91.99385065885798,628095.2163875
NZ002,2020-08-18,14:50:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Rhizosolenia,cf. Rhizosolenia sp.,45.99692532942899,120871.23691740553
NZ002,2020-08-18,14:50:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,18352.773206442165,2636192.3433733527
MD10A,2020-08-11,10:00:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Monoraphid Pennate Diatom,i,Cocconeis,Cocconeis placentula,54.75824443979642,19740.207623918897
MD10A,2020-08-11,10:00:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella atomus,711.8571777173535,845085.9436238833
MD10A,2020-08-11,10:00:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella sp.,164.27473331938924,105977.8205378234
MD10A,2020-08-11,10:00:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Chlorella,Chlorella sp.,328.5494666387785,211985.57393949485
MD10A,2020-08-11,10:00:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Filamentous Cyanobacterium,f,Aphanizomenon,Aphanizomenon sp.,54.75824443979642,102209.72025203414
MD10A,2020-08-11,10:00:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Chroococcus,Chroococcus sp.,1861.780310953078,5482728.125598002
MD10A,2020-08-11,10:00:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Filamentous Cyanobacterium,f,Dolichospermum,Dolichospermum sp.,164.27473331938924,742324.0136422385
MD10A,2020-08-11,10:00:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,19001.110820609356,2373618.7637105207
EZ2,2020-09-10,10:15:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Gyrosigma,Gyrosigma fasciola,287.48078330893117,1560227.2064055637
EZ2,2020-09-10,10:15:00.000000,Chromista,Ochrophyta,Bacillariophyceae,Biraphid Pennate Diatom,i,Nitzschia,Nitzschia dissipata,287.48078330893117,166784.85124450948
EZ2,2020-09-10,10:15:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Chroococcus,Chroococcus sp.,2012.365483162518,864142.1035955965
EZ2,2020-09-10,10:15:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Eucapsis,Eucapsis microscopica,116142.2364568082,16891726.870278183
P8,2020-09-09,10:15:00.000000,Chromista,Ochrophyta,Coscinodiscophyceae,Centric Diatom,i,Cyclotella,Cyclotella sp.,492.82419995816775,1173128.0258063544
P8,2020-09-09,10:15:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Chlorella,Chlorella sp.,164.27473331938924,47243.17663371439
P8,2020-09-09,10:15:00.000000,Plantae,Chlorophyta,Chlorophyceae,Nonmotile Coccoid/Colonial Green Alga,i,Monoraphidium,Monoraphidium minutum,82.13736665969462,1755.717289845022
P8,2020-09-09,10:15:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Filamentous Cyanobacterium,f,Aphanizomenon,Aphanizomenon sp.,82.13736665969462,379752.2441651398
P8,2020-09-09,10:15:00.000000,Bacteria,Cyanobacteria,Cyanophyceae,Coccoid/Colonial Cyanobacterium,c,Aphanocapsa,Aphanocapsa sp.,164.27473331938924,1978.32146122063
